DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime;modeQueryTimeExcludingFirst
AAS2DModePerColorDS;synthetic;53496;11;1000;1;37;100;31284336;74868800;49538;24518896;66201700;8564;8239
AAS2DModePerColorDS;synthetic;53496;11;1000;1;37;1000;31284336;74868800;51676;24518896;66201700;9960;9604
AAS2DModePerColorDS;synthetic;53496;11;1000;1;37;5000;31284336;74868800;53414;24518896;66201700;10798;10443
AAS2DModePerColorDS;synthetic;53496;11;1000;1;37;10000;31284336;74868800;53554;24518896;66201700;10416;10108
AAS2DModePerColorDS;synthetic;53496;11;1000;1;37;25000;31284336;74868800;52527;24518896;66201700;8903;8617
AAS2DModePerColorDS;synthetic;53496;11;1000;1;37;50000;31284336;74868800;48738;24518896;66201700;3155;3127
AAS2DModeGridDS;synthetic;53496;11;1000;1;37;10;31284336;73863100;45359;28739020;2130819100;18510;18412
AAS2DModeGridDS;synthetic;53496;11;1000;1;37;100;31284336;73863100;48810;28739020;2130819100;23473;23256
AAS2DModeGridDS;synthetic;53496;11;1000;1;37;1000;31284336;73863100;51886;28739020;2130819100;33665;33374
AAS2DModeGridDS;synthetic;53496;11;1000;1;37;5000;31284336;73863100;53413;28739020;2130819100;40122;39834
AAS2DModeGridDS;synthetic;53496;11;1000;1;37;10000;31284336;73863100;53840;28739020;2130819100;41791;41555
AAS2DModeGridDS;synthetic;53496;11;1000;1;37;25000;31284336;73863100;52046;28739020;2130819100;38847;38591
AAS2DModeGridDS;synthetic;53496;11;1000;1;37;50000;31284336;73863100;49061;28739020;2130819100;29591;29619
AAS2DModeReportDS;synthetic;60183;11;1000;1;39;10;35457024;87766900;46591;34494096;83552700;2716;2617
AAS2DModeReportDS;synthetic;60183;11;1000;1;39;100;35457024;87766900;51268;34494096;83552700;5261;5121
AAS2DModeReportDS;synthetic;60183;11;1000;1;39;1000;35457024;87766900;53496;34494096;83552700;19117;18916
AAS2DModeReportDS;synthetic;60183;11;1000;1;39;5000;35457024;87766900;56183;34494096;83552700;77711;77694
AAS2DModeReportDS;synthetic;60183;11;1000;1;39;10000;35457024;87766900;55968;34494096;83552700;148772;148831
AAS2DModeReportDS;synthetic;60183;11;1000;1;39;25000;35457024;87766900;55080;34494096;83552700;371567;371727
