DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime;modeQueryTimeExcludingFirst
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;10;2400000;288600;4470;4793688;60281412800;95;87
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;100;2400000;288600;4391;4793688;60281412800;296;293
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;1000;2400000;288600;4390;4793688;60281412800;27132;27080
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;10000;2400000;288600;4355;4793688;60281412800;43753;43813
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;50000;2400000;288600;4201;4793688;60281412800;42104;42074
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;100000;2400000;288600;3952;4793688;60281412800;39957;39979
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;150000;2400000;288600;3746;4793688;60281412800;38220;38168
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;200000;2400000;288600;3421;4793688;60281412800;34354;34290
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;250000;2400000;288600;3146;4793688;60281412800;29983;30015
AAS1DModeGridDS;synthetic;300000;50000;5000;0.4;547;300000;2400000;288600;2893;4793688;60281412800;25018;25005
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;10;2400000;304000;4417;1200000;185600;76;74
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;100;2400000;304000;4444;1200000;185600;277;274
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;1000;2400000;304000;4383;1200000;185600;2565;2565
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;10000;2400000;304000;4392;1200000;185600;25706;25708
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;50000;2400000;304000;4226;1200000;185600;128481;128500
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;100000;2400000;304000;3994;1200000;185600;256909;256933
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;150000;2400000;304000;3740;1200000;185600;385459;385522
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;200000;2400000;304000;3442;1200000;185600;513814;513760
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;250000;2400000;304000;3224;1200000;185600;641609;641602
AAS1DModeReportDS;synthetic;300000;50000;5000;0.5;547;300000;2400000;304000;2906;1200000;185600;770633;770630
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;10;2400000;288200;4360;1200008;14201000;576220;576244
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;100;2400000;288200;4430;1200008;14201000;579904;579716
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;1000;2400000;288200;4416;1200008;14201000;584494;583666
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;10000;2400000;288200;4353;1200008;14201000;617010;617351
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;50000;2400000;288200;4226;1200008;14201000;722418;723238
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;100000;2400000;288200;3984;1200008;14201000;761734;762062
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;150000;2400000;288200;3741;1200008;14201000;753749;753778
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;200000;2400000;288200;3441;1200008;14201000;704249;704200
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;250000;2400000;288200;3205;1200008;14201000;613015;613071
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.5;547;300000;2400000;288200;2910;1200008;14201000;448674;448672
AAS1DModeChanDS;synthetic;300000;50000;5000;0.5;547;10;2400000;286100;4391;5993688;54724899500;100;93
AAS1DModeChanDS;synthetic;300000;50000;5000;0.5;547;100;2400000;286100;4382;5993688;54724899500;302;295
AAS1DModeChanDS;synthetic;300000;50000;5000;0.5;547;1000;2400000;286100;4403;5993688;54724899500;2833;2807
AAS1DModeChanDS;synthetic;300000;50000;5000;0.5;547;10000;2400000;286100;4333;5993688;54724899500;3200;3185
