DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;60000;8400000;353890138200;980285;1200000;577400;14786316
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;100000;8400000;353890138200;1015114;1200000;577400;22275326
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;250000;8400000;353890138200;509615;1200000;577400;37045818
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;5;8400000;364362093300;970836;1200008;22378200;614955
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;10;8400000;364362093300;1010828;1200008;22378200;613872
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;50;8400000;364362093300;953089;1200008;22378200;594481
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;100;8400000;364362093300;959430;1200008;22378200;609727
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;500;8400000;364362093300;947824;1200008;22378200;620728
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;1000;8400000;364362093300;948116;1200008;22378200;629534
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;5000;8400000;364362093300;1041315;1200008;22378200;719128
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;10000;8400000;364362093300;963543;1200008;22378200;801271
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;30000;8400000;364362093300;931288;1200008;22378200;837260
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;60000;8400000;364362093300;920297;1200008;22378200;828829
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;100000;8400000;364362093300;952397;1200008;22378200;799602
AAS1DModeRangeTreesDS;synthetic;300000;10000;0;0;547;250000;8400000;364362093300;952498;1200008;22378200;642085
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;5;8400000;376130861800;998440;5993688;47006265600;688
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;10;8400000;376130861800;984416;5993688;47006265600;1233
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;50;8400000;376130861800;1049786;5993688;47006265600;9635
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;100;8400000;376130861800;1024269;5993688;47006265600;23605
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;500;8400000;376130861800;1274951;5993688;47006265600;159136
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;1000;8400000;376130861800;1163035;5993688;47006265600;77200
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;5000;8400000;376130861800;1360463;5993688;47006265600;6710
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;10000;8400000;376130861800;1426965;5993688;47006265600;6662
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;30000;8400000;376130861800;1228013;5993688;47006265600;6923
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;60000;8400000;376130861800;1004729;5993688;47006265600;5876
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;100000;8400000;376130861800;938160;5993688;47006265600;4950
AAS1DModeChanDS;synthetic;300000;10000;0;0;547;250000;8400000;376130861800;919827;5993688;47006265600;3837
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;5;8400000;396713215900;981659;4793688;47780970100;678
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;10;8400000;396713215900;1038417;4793688;47780970100;1440
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;50;8400000;396713215900;919976;4793688;47780970100;11818
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;100;8400000;396713215900;1012129;4793688;47780970100;24349
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;500;8400000;396713215900;988905;4793688;47780970100;135417
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;1000;8400000;396713215900;1018386;4793688;47780970100;213076
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;5000;8400000;396713215900;1043430;4793688;47780970100;211507
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;10000;8400000;396713215900;964842;4793688;47780970100;221614
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;30000;8400000;396713215900;981340;4793688;47780970100;206911
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;60000;8400000;396713215900;986207;4793688;47780970100;229298
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;100000;8400000;396713215900;991611;4793688;47780970100;223036
AAS1DModeGridDS;synthetic;300000;10000;0;0;547;250000;8400000;396713215900;996926;4793688;47780970100;250286
AAS1DModeReportDS;synthetic;300000;50000;0;0;547;5;8400000;406123211900;1122864;1200000;671100;1693
AAS1DModeReportDS;synthetic;300000;50000;0;0;547;10;8400000;406123211900;1162431;1200000;671100;2169
AAS1DModeReportDS;synthetic;300000;50000;0;0;547;50;8400000;406123211900;1087809;1200000;671100;11216
AAS1DModeReportDS;synthetic;300000;50000;0;0;547;100;8400000;406123211900;1020790;1200000;671100;26092
AAS1DModeReportDS;synthetic;300000;50000;0;0;547;500;8400000;406123211900;1094944;1200000;671100;136366
AAS1DModeReportDS;synthetic;300000;50000;0;0;547;1000;8400000;406123211900;1080636;1200000;671100;295719
AAS1DModeReportDS;synthetic;300000;50000;0;0;547;5000;8400000;406123211900;1109882;1200000;671100;1920937
