DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;10000;94811376;234050425;135361;48739240;148653857849;3507762
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;25000;94811376;234050425;132265;48739240;148653857849;3539149
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;50000;94811376;234050425;133746;48739240;148653857849;3790693
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;75000;94811376;234050425;124533;48739240;148653857849;3934762
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;100000;94811376;234050425;122121;48739240;148653857849;3505697
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;125000;94811376;234050425;117554;48739240;148653857849;2314471
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;150000;94811376;234050425;110663;48739240;148653857849;1652738
Amc::GridNoColor;synthetic;175000;25000;0;0;55;5;112011376;286897721;118606;58259080;192912241107;1430694
Amc::GridNoColor;synthetic;175000;25000;0;0;55;10;112011376;286897721;118366;58259080;192912241107;1583235
Amc::GridNoColor;synthetic;175000;25000;0;0;55;50;112011376;286897721;121964;58259080;192912241107;2357806
Amc::GridNoColor;synthetic;175000;25000;0;0;55;100;112011376;286897721;123125;58259080;192912241107;2584976
Amc::GridNoColor;synthetic;175000;25000;0;0;55;500;112011376;286897721;129586;58259080;192912241107;4270759
Amc::GridNoColor;synthetic;175000;25000;0;0;55;1000;112011376;286897721;130057;58259080;192912241107;4786927
Amc::GridNoColor;synthetic;175000;25000;0;0;55;5000;112011376;286897721;136379;58259080;192912241107;6450433
Amc::GridNoColor;synthetic;175000;25000;0;0;55;10000;112011376;286897721;137530;58259080;192912241107;6571533
Amc::GridNoColor;synthetic;175000;25000;0;0;55;25000;112011376;286897721;139635;58259080;192912241107;7169445
