DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridNoColor;synthetic;100000;25000;0;0;46;75000;61405680;158429673;96682;29896880;64170183573;24082145
Amc::GridNoColor;synthetic;100000;25000;0;0;46;100000;61405680;158429673;91135;29896880;64170183573;25294547
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;5;61405680;146347443;90601;29901496;63444254887;7828
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;10;61405680;146347443;91288;29901496;63444254887;19319
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;50;61405680;146347443;93943;29901496;63444254887;57304
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;100;61405680;146347443;94476;29901496;63444254887;120931
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;500;61405680;146347443;99026;29901496;63444254887;325741
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;1000;61405680;146347443;100961;29901496;63444254887;619392
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;5000;61405680;146347443;105435;29901496;63444254887;1265492
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;10000;61405680;146347443;108387;29901496;63444254887;2122703
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;25000;61405680;146347443;105204;29901496;63444254887;3418976
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;50000;61405680;146347443;102767;29901496;63444254887;5043202
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;75000;61405680;146347443;96302;29901496;63444254887;6623913
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;100000;61405680;146347443;89345;29901496;63444254887;7978804
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;5;61405680;147081076;90811;29905888;63251787772;1006059
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;10;61405680;147081076;91711;29905888;63251787772;2089014
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;50;61405680;147081076;95162;29905888;63251787772;3522519
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;100;61405680;147081076;95378;29905888;63251787772;4978111
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;500;61405680;147081076;98688;29905888;63251787772;6530380
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;1000;61405680;147081076;101188;29905888;63251787772;8425544
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;5000;61405680;147081076;105570;29905888;63251787772;10647438
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;10000;61405680;147081076;106028;29905888;63251787772;13177373
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;25000;61405680;147081076;105768;29905888;63251787772;15339928
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;50000;61405680;147081076;101943;29905888;63251787772;17629162
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;75000;61405680;147081076;97043;29905888;63251787772;19306948
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;100000;61405680;147081076;90056;29905888;63251787772;20408414
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;5;61405680;147064997;90988;29899704;63210188619;925221
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;10;61405680;147064997;91257;29899704;63210188619;1875751
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;50;61405680;147064997;93469;29899704;63210188619;3128870
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;100;61405680;147064997;94901;29899704;63210188619;4475014
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;500;61405680;147064997;100251;29899704;63210188619;6024085
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;1000;61405680;147064997;101634;29899704;63210188619;7767304
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;5000;61405680;147064997;107897;29899704;63210188619;9430261
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;10000;61405680;147064997;106408;29899704;63210188619;11637326
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;25000;61405680;147064997;105702;29899704;63210188619;13655666
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;50000;61405680;147064997;101348;29899704;63210188619;15845472
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;75000;61405680;147064997;97938;29899704;63210188619;17249250
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;100000;61405680;147064997;89879;29899704;63210188619;18476929
Amc::GridNoColor;synthetic;125000;25000;0;0;49;5;77805680;195284932;100583;39020608;95488262928;968238
Amc::GridNoColor;synthetic;125000;25000;0;0;49;10;77805680;195284932;101006;39020608;95488262928;2087506
Amc::GridNoColor;synthetic;125000;25000;0;0;49;50;77805680;195284932;103284;39020608;95488262928;3719713
Amc::GridNoColor;synthetic;125000;25000;0;0;49;100;77805680;195284932;104849;39020608;95488262928;5485286
