DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;100;7875696;20295900;44399;9205332;329520600;6961
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;300;7875696;20295900;46317;9205332;329520600;7648
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;1000;7875696;20295900;52045;9205332;329520600;8164
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;3000;7875696;20295900;47515;9205332;329520600;7635
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;10000;7875696;20295900;47729;9205332;329520600;5676
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;1;10791408;29024300;45079;10471408;28452300;1860
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;3;10791408;29024300;49930;10471408;28452300;2262
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;10;10791408;29024300;44748;10471408;28452300;3402
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;30;10791408;29024300;62153;10471408;28452300;4108
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;100;10791408;29024300;65242;10471408;28452300;6221
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;300;10791408;29024300;51552;10471408;28452300;10027
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;1000;10791408;29024300;67889;10471408;28452300;20019
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;3000;10791408;29024300;59557;10471408;28452300;49141
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;10000;10791408;29024300;57729;10471408;28452300;149463
AAS2DModeReportDS;osm/1.points;20000;11;0;0;27;20000;10791408;29024300;56194;10471408;28452300;324296
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;1;10791408;30912600;45676;8710000;33948700;3584
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;3;10791408;30912600;43997;8710000;33948700;4038
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;10;10791408;30912600;44304;8710000;33948700;5111
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;30;10791408;30912600;60893;8710000;33948700;6380
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;100;10791408;30912600;51577;8710000;33948700;5633
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;300;10791408;30912600;49939;8710000;33948700;6365
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;1000;10791408;30912600;57153;8710000;33948700;7012
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;3000;10791408;30912600;52864;8710000;33948700;7027
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;10000;10791408;30912600;59351;8710000;33948700;6055
AAS2DModePerColorDS;osm/1.points;20000;11;0;0;27;20000;10791408;30912600;50572;8710000;33948700;607
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;1;10791408;29418500;48686;12585740;922405200;12182
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;3;10791408;29418500;53762;12585740;922405200;11050
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;10;10791408;29418500;45380;12585740;922405200;15910
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;30;10791408;29418500;54013;12585740;922405200;14736
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;100;10791408;29418500;64655;12585740;922405200;19507
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;300;10791408;29418500;69527;12585740;922405200;27174
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;1000;10791408;29418500;58502;12585740;922405200;35189
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;3000;10791408;29418500;52670;12585740;922405200;27809
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;10000;10791408;29418500;51967;12585740;922405200;25336
Amc::GridNoColor;osm/1.points;20000;11;0;0;27;20000;10791408;29418500;58985;12585740;922405200;17618
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;1;10791408;26883400;54325;12594932;646507100;3351
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;3;10791408;26883400;42494;12594932;646507100;3818
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;10;10791408;26883400;45156;12594932;646507100;5686
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;30;10791408;26883400;45746;12594932;646507100;8424
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;100;10791408;26883400;51841;12594932;646507100;12837
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;300;10791408;26883400;49283;12594932;646507100;18596
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;1000;10791408;26883400;54784;12594932;646507100;22438
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;3000;10791408;26883400;60546;12594932;646507100;33301
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;10000;10791408;26883400;51328;12594932;646507100;27976
Amc::GridSelectColor;osm/1.points;20000;11;0;0;27;20000;10791408;26883400;50226;12594932;646507100;20887
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;1;10791408;26816100;43838;12582988;623139100;5157
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;3;10791408;26816100;44595;12582988;623139100;5624
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;10;10791408;26816100;59582;12582988;623139100;8261
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;30;10791408;26816100;45332;12582988;623139100;6598
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;100;10791408;26816100;54494;12582988;623139100;9162
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;300;10791408;26816100;65097;12582988;623139100;11958
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;1000;10791408;26816100;54274;12582988;623139100;8987
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;3000;10791408;26816100;55845;12582988;623139100;9176
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;10000;10791408;26816100;53080;12582988;623139100;7376
Amc::GridColumnColor;osm/1.points;20000;11;0;0;27;20000;10791408;26816100;63898;12582988;623139100;1796
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;1;10791408;29405900;43974;12583980;737691600;7756
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;3;10791408;29405900;45689;12583980;737691600;5448
Amc::GridSortedColor;osm/1.points;20000;11;0;0;27;10;10791408;29405900;54660;12583980;737691600;6528
