DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;60000;8400000;202757003700;601899;2403216;408854100;3301040
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;100000;8400000;202757003700;523285;2403216;408854100;3246340
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;250000;8400000;202757003700;522838;2403216;408854100;3845671
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;5;8400000;230625348700;982608;3612816;2053645500;872
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;10;8400000;230625348700;1115256;3612816;2053645500;1941
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;50;8400000;230625348700;989443;3612816;2053645500;10602
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;100;8400000;230625348700;1070707;3612816;2053645500;22798
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;500;8400000;230625348700;824517;3612816;2053645500;55074
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;1000;8400000;230625348700;1157057;3612816;2053645500;264354
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;5000;8400000;230625348700;1440230;3612816;2053645500;1742730
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;10000;8400000;230625348700;1081451;3612816;2053645500;2594359
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;30000;8400000;230625348700;977853;3612816;2053645500;130630
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;60000;8400000;230625348700;991044;3612816;2053645500;150582
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;100000;8400000;230625348700;1022113;3612816;2053645500;102584
AAS1DModeChanDS;synthetic;300000;25000;0;0;40;250000;8400000;230625348700;1016133;3612816;2053645500;67882
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;5;8400000;400400567900;1118644;2412816;2379853400;849
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;10;8400000;400400567900;1020409;2412816;2379853400;1823
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;50;8400000;400400567900;1006713;2412816;2379853400;10307
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;100;8400000;400400567900;1106761;2412816;2379853400;28305
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;500;8400000;400400567900;1071009;2412816;2379853400;134142
AAS1DModeGridDS;synthetic;300000;25000;0;0;40;1000;8400000;400400567900;1044924;2412816;2379853400;280847
