DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;50;2800000;16799112100;29823;1998864;9259701800;4197
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;100;2800000;16799112100;30254;1998864;9259701800;8927
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;500;2800000;16799112100;30355;1998864;9259701800;24534
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;1000;2800000;16799112100;29989;1998864;9259701800;1949
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;5000;2800000;16799112100;29362;1998864;9259701800;1872
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;10000;2800000;16799112100;29969;1998864;9259701800;1574
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;30000;2800000;16799112100;29315;1998864;9259701800;1143
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;60000;2800000;16799112100;30304;1998864;9259701800;981
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;100000;2800000;16799112100;29790;1998864;9259701800;621
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;5;2800000;16697600500;34109;1598864;9423019500;293
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;10;2800000;16697600500;31392;1598864;9423019500;659
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;50;2800000;16697600500;32496;1598864;9423019500;4001
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;100;2800000;16697600500;31541;1598864;9423019500;8737
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;500;2800000;16697600500;31554;1598864;9423019500;35091
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;1000;2800000;16697600500;32239;1598864;9423019500;40080
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;5000;2800000;16697600500;33700;1598864;9423019500;44433
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;10000;2800000;16697600500;32019;1598864;9423019500;42535
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;30000;2800000;16697600500;32912;1598864;9423019500;40815
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;60000;2800000;16697600500;32386;1598864;9423019500;39214
AAS1DModeGridDS;synthetic;100000;25000;0;0;316;100000;2800000;16697600500;31815;1598864;9423019500;25670
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;5;3500000;25286577000;51045;500008;10063500;364921
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;10;3500000;25286577000;45626;500008;10063500;355406
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;50;3500000;25286577000;52857;500008;10063500;355506
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;100;3500000;25286577000;51813;500008;10063500;353554
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;500;3500000;25286577000;44858;500008;10063500;355185
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;1000;3500000;25286577000;44721;500008;10063500;361212
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;5000;3500000;25286577000;46191;500008;10063500;427095
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;10000;3500000;25286577000;64749;500008;10063500;507666
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;30000;3500000;25286577000;54093;500008;10063500;560790
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;60000;3500000;25286577000;62449;500008;10063500;561489
AAS1DModeRangeTreesDS;synthetic;125000;25000;0;0;353;100000;3500000;25286577000;64823;500008;10063500;490371
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;5;3500000;34688950500;76836;2496888;18104957000;439
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;10;3500000;34688950500;82054;2496888;18104957000;1112
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;50;3500000;34688950500;81224;2496888;18104957000;6538
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;100;3500000;34688950500;82175;2496888;18104957000;12738
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;500;3500000;34688950500;83539;2496888;18104957000;47443
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;1000;3500000;34688950500;83317;2496888;18104957000;4232
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;5000;3500000;34688950500;83755;2496888;18104957000;3645
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;10000;3500000;34688950500;81378;2496888;18104957000;3802
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;30000;3500000;34688950500;76921;2496888;18104957000;2706
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;60000;3500000;34688950500;75743;2496888;18104957000;1871
AAS1DModeChanDS;synthetic;125000;25000;0;0;353;100000;3500000;34688950500;77966;2496888;18104957000;1682
