DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;14000;140;-1;-1;118;500;392000;51575800;4387;279408;1373437800;455
AAS1DModeChanDS;14000;140;-1;-1;118;1000;392000;51575800;4387;279408;1373437800;446
AAS1DModeChanDS;14000;140;-1;-1;118;5000;392000;51575800;4550;279408;1373437800;386
AAS1DModeChanDS;14000;140;-1;-1;118;10000;392000;51575800;4504;279408;1373437800;339
AAS1DModeChanDS;15000;150;-1;-1;122;5;420000;56805700;4878;299088;1445022900;272
AAS1DModeChanDS;15000;150;-1;-1;122;10;420000;56805700;4843;299088;1445022900;577
AAS1DModeChanDS;15000;150;-1;-1;122;50;420000;56805700;4393;299088;1445022900;2675
AAS1DModeChanDS;15000;150;-1;-1;122;100;420000;56805700;4487;299088;1445022900;2526
AAS1DModeChanDS;15000;150;-1;-1;122;500;420000;56805700;5540;299088;1445022900;883
AAS1DModeChanDS;15000;150;-1;-1;122;1000;420000;56805700;4588;299088;1445022900;410
AAS1DModeChanDS;15000;150;-1;-1;122;5000;420000;56805700;4372;299088;1445022900;435
AAS1DModeChanDS;15000;150;-1;-1;122;10000;420000;56805700;5713;299088;1445022900;370
AAS1DModeChanDS;16000;160;-1;-1;126;5;448000;54634700;5241;319024;1839116400;341
AAS1DModeChanDS;16000;160;-1;-1;126;10;448000;54634700;5904;319024;1839116400;702
AAS1DModeChanDS;16000;160;-1;-1;126;50;448000;54634700;6300;319024;1839116400;4264
AAS1DModeChanDS;16000;160;-1;-1;126;100;448000;54634700;4605;319024;1839116400;2747
AAS1DModeChanDS;16000;160;-1;-1;126;500;448000;54634700;6065;319024;1839116400;458
AAS1DModeChanDS;16000;160;-1;-1;126;1000;448000;54634700;6111;319024;1839116400;507
AAS1DModeChanDS;16000;160;-1;-1;126;5000;448000;54634700;6367;319024;1839116400;615
AAS1DModeChanDS;16000;160;-1;-1;126;10000;448000;54634700;5765;319024;1839116400;485
AAS1DModeChanDS;17000;170;-1;-1;130;5;476000;85415400;5167;339216;1929715600;278
AAS1DModeChanDS;17000;170;-1;-1;130;10;476000;85415400;7128;339216;1929715600;757
AAS1DModeChanDS;17000;170;-1;-1;130;50;476000;85415400;4561;339216;1929715600;2560
AAS1DModeChanDS;17000;170;-1;-1;130;100;476000;85415400;4951;339216;1929715600;3319
AAS1DModeChanDS;17000;170;-1;-1;130;500;476000;85415400;4676;339216;1929715600;489
AAS1DModeChanDS;17000;170;-1;-1;130;1000;476000;85415400;4770;339216;1929715600;440
AAS1DModeChanDS;17000;170;-1;-1;130;5000;476000;85415400;5143;339216;1929715600;444
