DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeGridDS;100000;10000;-1;-1;316;500;2800000;4334959600;35720;1199440;176519219200;78629
AAS1DModeGridDS;100000;10000;-1;-1;316;1000;2800000;4334959600;44755;1199440;176519219200;75805
AAS1DModeGridDS;100000;10000;-1;-1;316;5000;2800000;4334959600;49195;1199440;176519219200;81780
AAS1DModeGridDS;100000;10000;-1;-1;316;10000;2800000;4334959600;48751;1199440;176519219200;73988
AAS1DModeGridDS;100000;10000;-1;-1;316;30000;2800000;4334959600;33746;1199440;176519219200;75025
AAS1DModeGridDS;100000;10000;-1;-1;316;60000;2800000;4334959600;43528;1199440;176519219200;81775
AAS1DModeGridDS;100000;100000;-1;-1;316;5;2800000;4522713200;32101;1199440;351991477600;303
AAS1DModeGridDS;100000;100000;-1;-1;316;10;2800000;4522713200;31362;1199440;351991477600;662
AAS1DModeGridDS;100000;100000;-1;-1;316;50;2800000;4522713200;31030;1199440;351991477600;4757
AAS1DModeGridDS;100000;100000;-1;-1;316;100;2800000;4522713200;31429;1199440;351991477600;11192
AAS1DModeGridDS;100000;100000;-1;-1;316;500;2800000;4522713200;31208;1199440;351991477600;63543
AAS1DModeGridDS;100000;100000;-1;-1;316;1000;2800000;4522713200;31272;1199440;351991477600;63098
AAS1DModeGridDS;100000;100000;-1;-1;316;5000;2800000;4522713200;31943;1199440;351991477600;64860
AAS1DModeGridDS;100000;100000;-1;-1;316;10000;2800000;4522713200;31709;1199440;351991477600;62420
AAS1DModeGridDS;100000;100000;-1;-1;316;30000;2800000;4522713200;32038;1199440;351991477600;63533
AAS1DModeGridDS;100000;100000;-1;-1;316;60000;2800000;4522713200;31584;1199440;351991477600;68241
AAS1DModeArrangementDS;10000;1;-1;-1;100;5;280000;144233700;6745;2404444;356848559900;11640
AAS1DModeArrangementDS;10000;1;-1;-1;100;10;280000;144233700;5896;2404444;356848559900;12483
AAS1DModeArrangementDS;10000;1;-1;-1;100;50;280000;144233700;5072;2404444;356848559900;18628
AAS1DModeArrangementDS;10000;1;-1;-1;100;100;280000;144233700;5065;2404444;356848559900;24724
AAS1DModeArrangementDS;10000;1;-1;-1;100;500;280000;144233700;5094;2404444;356848559900;23329
AAS1DModeArrangementDS;10000;1;-1;-1;100;1000;280000;144233700;5127;2404444;356848559900;22357
AAS1DModeArrangementDS;10000;1;-1;-1;100;5000;280000;144233700;5087;2404444;356848559900;20818
AAS1DModeArrangementDS;10000;1;-1;-1;100;10000;280000;144233700;5106;2404444;356848559900;12466
AAS1DModeArrangementDS;10000;1001;-1;-1;100;5;280000;58773000;14094;2513932;221984174800;19207
AAS1DModeArrangementDS;10000;1001;-1;-1;100;10;280000;58773000;13690;2513932;221984174800;17381
AAS1DModeArrangementDS;10000;1001;-1;-1;100;50;280000;58773000;13479;2513932;221984174800;32438
AAS1DModeArrangementDS;10000;1001;-1;-1;100;100;280000;58773000;14004;2513932;221984174800;44110
AAS1DModeArrangementDS;10000;1001;-1;-1;100;500;280000;58773000;14735;2513932;221984174800;64894
AAS1DModeArrangementDS;10000;1001;-1;-1;100;1000;280000;58773000;13782;2513932;221984174800;81795
AAS1DModeArrangementDS;10000;1001;-1;-1;100;5000;280000;58773000;13795;2513932;221984174800;103397
AAS1DModeArrangementDS;10000;1001;-1;-1;100;10000;280000;58773000;13415;2513932;221984174800;63247
AAS1DModeArrangementDS;10000;2001;-1;-1;100;5;280000;140069900;24879;2455964;222084984600;18563
AAS1DModeArrangementDS;10000;2001;-1;-1;100;10;280000;140069900;25770;2455964;222084984600;19101
AAS1DModeArrangementDS;10000;2001;-1;-1;100;50;280000;140069900;24173;2455964;222084984600;29362
AAS1DModeArrangementDS;10000;2001;-1;-1;100;100;280000;140069900;24239;2455964;222084984600;37475
AAS1DModeArrangementDS;10000;2001;-1;-1;100;500;280000;140069900;24440;2455964;222084984600;61576
