DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
RustDSType::GridNoColor;90000;10000;0;0;44;100;54845680;598644500;124484;19627024;96182340000;2854847
RustDSType::GridNoColor;90000;10000;0;0;44;500;54845680;598644500;126808;19627024;96182340000;3635456
RustDSType::GridNoColor;90000;10000;0;0;44;1000;54845680;598644500;110228;19627024;96182340000;4627565
RustDSType::GridNoColor;90000;10000;0;0;44;5000;54845680;598644500;314223;19627024;96182340000;15997261
RustDSType::GridNoColor;90000;10000;0;0;44;10000;54845680;598644500;368654;19627024;96182340000;20023211
RustDSType::GridNoColor;90000;10000;0;0;44;12500;54845680;598644500;333350;19627024;96182340000;25225972
RustDSType::GridNoColor;90000;10000;0;0;44;15000;54845680;598644500;318982;19627024;96182340000;27416838
RustDSType::GridNoColor;90000;10000;0;0;44;17500;54845680;598644500;355583;19627024;96182340000;33656626
RustDSType::GridNoColor;90000;10000;0;0;44;20000;54845680;598644500;326325;19627024;96182340000;36066934
RustDSType::GridNoColor;90000;10000;0;0;44;22500;54845680;598644500;323813;19627024;96182340000;40639760
RustDSType::GridNoColor;90000;10000;0;0;44;25000;54845680;598644500;324323;19627024;96182340000;45605292
RustDSType::GridNoColor;90000;10000;0;0;44;27500;54845680;598644500;322915;19627024;96182340000;48837053
RustDSType::GridNoColor;90000;10000;0;0;44;30000;54845680;598644500;337960;19627024;96182340000;53938071
RustDSType::GridNoColor;90000;10000;0;0;44;32500;54845680;598644500;322856;19627024;96182340000;59687459
RustDSType::GridNoColor;90000;10000;0;0;44;35000;54845680;598644500;357298;19627024;96182340000;42359711
RustDSType::GridNoColor;90000;10000;0;0;44;37500;54845680;598644500;108358;19627024;96182340000;23163999
RustDSType::GridNoColor;90000;10000;0;0;44;40000;54845680;598644500;107730;19627024;96182340000;23641206
RustDSType::GridNoColor;100000;10000;0;0;46;5;61405680;208661400;99568;22105088;28640809500;346512
RustDSType::GridNoColor;100000;10000;0;0;46;10;61405680;208661400;98967;22105088;28640809500;739539
RustDSType::GridNoColor;100000;10000;0;0;46;50;61405680;208661400;108384;22105088;28640809500;1388988
RustDSType::GridNoColor;100000;10000;0;0;46;100;61405680;208661400;110711;22105088;28640809500;1876388
RustDSType::GridNoColor;100000;10000;0;0;46;500;61405680;208661400;118618;22105088;28640809500;2826544
RustDSType::GridNoColor;100000;10000;0;0;46;1000;61405680;208661400;109283;22105088;28640809500;3646417
RustDSType::GridNoColor;100000;10000;0;0;46;5000;61405680;208661400;109199;22105088;28640809500;4800147
RustDSType::GridNoColor;100000;10000;0;0;46;10000;61405680;208661400;113063;22105088;28640809500;6319218
RustDSType::GridNoColor;100000;10000;0;0;46;12500;61405680;208661400;113266;22105088;28640809500;7856767
RustDSType::GridNoColor;100000;10000;0;0;46;15000;61405680;208661400;119908;22105088;28640809500;9388904
RustDSType::GridNoColor;100000;10000;0;0;46;17500;61405680;208661400;108614;22105088;28640809500;10419444
RustDSType::GridNoColor;100000;10000;0;0;46;20000;61405680;208661400;122634;22105088;28640809500;12201266
RustDSType::GridNoColor;100000;10000;0;0;46;22500;61405680;208661400;108897;22105088;28640809500;13495836
RustDSType::GridNoColor;100000;10000;0;0;46;25000;61405680;208661400;135816;22105088;28640809500;15579508
RustDSType::GridNoColor;100000;10000;0;0;46;27500;61405680;208661400;137016;22105088;28640809500;16637418
RustDSType::GridNoColor;100000;10000;0;0;46;30000;61405680;208661400;110514;22105088;28640809500;18412325
RustDSType::GridNoColor;100000;10000;0;0;46;32500;61405680;208661400;109390;22105088;28640809500;19850397
RustDSType::GridNoColor;100000;10000;0;0;46;35000;61405680;208661400;106859;22105088;28640809500;21184866
RustDSType::GridNoColor;100000;10000;0;0;46;37500;61405680;208661400;111282;22105088;28640809500;23678690
RustDSType::GridNoColor;100000;10000;0;0;46;40000;61405680;208661400;111884;22105088;28640809500;24730200
