DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeRangeTreeDS;100000;1000;100;0;316;50;2800000;9158489200;72091;800004;3990700;81259
AAS1DModeRangeTreeDS;100000;1000;100;0;316;100;2800000;9158489200;76457;800004;3990700;82165
AAS1DModeRangeTreeDS;100000;1000;100;0;316;500;2800000;9158489200;75577;800004;3990700;91291
AAS1DModeRangeTreeDS;100000;1000;100;0;316;1000;2800000;9158489200;62377;800004;3990700;91016
AAS1DModeRangeTreeDS;100000;1000;100;0;316;5000;2800000;9158489200;67691;800004;3990700;86015
AAS1DModeRangeTreeDS;100000;1000;100;0;316;10000;2800000;9158489200;75564;800004;3990700;96018
AAS1DModeRangeTreeDS;100000;1000;100;0;316;30000;2800000;9158489200;68167;800004;3990700;92560
AAS1DModeRangeTreeDS;100000;1000;100;0;316;60000;2800000;9158489200;70196;800004;3990700;78920
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;5;2800000;8529432100;108448;800004;7964100;80348
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;10;2800000;8529432100;103472;800004;7964100;75550
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;50;2800000;8529432100;98885;800004;7964100;76112
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;100;2800000;8529432100;98485;800004;7964100;76296
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;500;2800000;8529432100;107642;800004;7964100;83405
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;1000;2800000;8529432100;81089;800004;7964100;84755
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;5000;2800000;8529432100;91635;800004;7964100;100198
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;10000;2800000;8529432100;112284;800004;7964100;89370
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;30000;2800000;8529432100;96778;800004;7964100;99177
AAS1DModeRangeTreeDS;100000;1000;100;0.1;316;60000;2800000;8529432100;93300;800004;7964100;75498
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;5;2800000;8907274700;66869;800004;2209100;80143
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;10;2800000;8907274700;66169;800004;2209100;86678
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;50;2800000;8907274700;70164;800004;2209100;72238
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;100;2800000;8907274700;70693;800004;2209100;84172
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;500;2800000;8907274700;82366;800004;2209100;87165
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;1000;2800000;8907274700;83183;800004;2209100;83158
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;5000;2800000;8907274700;88026;800004;2209100;109356
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;10000;2800000;8907274700;68353;800004;2209100;99822
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;30000;2800000;8907274700;69114;800004;2209100;91616
AAS1DModeRangeTreeDS;100000;1000;100;0.2;316;60000;2800000;8907274700;69283;800004;2209100;79399
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;5;2800000;8778095100;99446;800004;3535900;84485
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;10;2800000;8778095100;97362;800004;3535900;83930
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;50;2800000;8778095100;109903;800004;3535900;86076
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;100;2800000;8778095100;100145;800004;3535900;90434
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;500;2800000;8778095100;103583;800004;3535900;93010
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;1000;2800000;8778095100;70786;800004;3535900;96172
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;5000;2800000;8778095100;70388;800004;3535900;106557
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;10000;2800000;8778095100;101803;800004;3535900;90307
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;30000;2800000;8778095100;95556;800004;3535900;96783
AAS1DModeRangeTreeDS;100000;1000;100;0.3;316;60000;2800000;8778095100;93268;800004;3535900;79000
AAS1DModeRangeTreeDS;100000;1000;100;0.4;316;5;2800000;10752074100;82716;800004;3848500;92625
